126461211.375      0.721120      0.319022      0.554094      0.266816      0.720876      0.319408      0.553980      0.267250     -0.080718     -0.293113      0.006925     -0.000652     -0.004102      0.002263
126461211.625      0.729183      0.299918      0.560993      0.252246      0.728953      0.300303      0.560890      0.252682     -0.081820     -0.292938      0.008293      0.000021      0.003479      0.002584
126461211.875      0.736745      0.280605      0.567505      0.237499      0.736524      0.280995      0.567416      0.237935     -0.082863     -0.293628      0.009381     -0.002451     -0.001875      0.007451
126461212.125      0.743801      0.261097      0.573623      0.222587      0.743588      0.261488      0.573549      0.223030     -0.083377     -0.293935      0.010971     -0.007365      0.003479     -0.000632
126461212.375      0.750344      0.241407      0.579345      0.207523      0.750143      0.241802      0.579280      0.207971     -0.084447     -0.294098      0.012115      0.005248     -0.000870      0.005015
126461212.625      0.756371      0.221552      0.584663      0.192320      0.756181      0.221948      0.584610      0.192771     -0.084683     -0.294759      0.013035     -0.002091      0.002533      0.004666
126461212.875      0.761880      0.201542      0.589573      0.176984      0.761695      0.201939      0.589541      0.177434     -0.086239     -0.295263      0.014771     -0.002172     -0.001128      0.002070
126461213.125      0.766863      0.181384      0.594079      0.161527      0.766686      0.181792      0.594059      0.161982     -0.086243     -0.295972      0.016003     -0.002886      0.002122     -0.001170
126461213.375      0.771318      0.161106      0.598172      0.145958      0.771149      0.161512      0.598169      0.146414     -0.086846     -0.296254      0.017542     -0.001692     -0.000743      0.008197
126461213.625      0.775242      0.140715      0.601851      0.130286      0.775080      0.141127      0.601863      0.130748     -0.086945     -0.296699      0.018741     -0.000243     -0.000334      0.004852
126461213.875      0.778628      0.120233      0.605116      0.114530      0.778478      0.120648      0.605138      0.114996     -0.087442     -0.297630      0.020576     -0.001260     -0.000812      0.003542
126461214.125      0.781479      0.099665      0.607961      0.098696      0.781339      0.100078      0.607998      0.099157     -0.087442     -0.298490      0.022208     -0.002561      0.005879      0.001128
126461214.375      0.783795      0.079027      0.610383      0.082781      0.783664      0.079443      0.610432      0.083261     -0.088545     -0.299150      0.023696     -0.002734     -0.005681      0.004698
126461214.625      0.785568      0.058332      0.612386      0.066811      0.785448      0.058752      0.612447      0.067293     -0.087814     -0.299958      0.025148      0.001969      0.004870      0.005005
126461214.875      0.786802      0.037594      0.613961      0.050805      0.786692      0.038021      0.614036      0.051282     -0.087940     -0.300105      0.026644     -0.002658     -0.001388      0.002725
126461215.125      0.787494      0.016831      0.615110      0.034779      0.787394      0.017262      0.615200      0.035237     -0.087851     -0.301104      0.028019      0.001934      0.005233      0.004730
126461215.125      0.787494      0.016831      0.615110      0.034779      0.787394      0.017262      0.615200      0.035237     -0.087851     -0.301104      0.028019      0.001934      0.005233      0.004730
126461215.375      0.787645     -0.003941      0.615833      0.018696      0.787558     -0.003512      0.615932      0.019179     -0.087333     -0.301880      0.029578     -0.001875     -0.001743      0.002031
126461215.625      0.787252     -0.024711      0.616130      0.002735      0.787174     -0.024280      0.616245      0.003111     -0.088029     -0.302107      0.031607     -0.001537     -0.000963      0.003543
126461215.875     -0.786320      0.045472     -0.615998      0.013402     -0.786251      0.045030     -0.616128      0.012960     -0.087260     -0.303028      0.032735     -0.000961      0.002611      0.006086
126461216.125     -0.784843      0.066200     -0.615442      0.029499     -0.784787      0.065753     -0.615583      0.029043     -0.087488     -0.303827      0.034040     -0.001951      0.002597      0.004827
126461216.375     -0.782826      0.086883     -0.614459      0.045551     -0.782781      0.086429     -0.614614      0.045095     -0.086950     -0.304742      0.035324     -0.004311     -0.002593      0.004429
126461216.625     -0.780275      0.107498     -0.613045      0.061571     -0.780238      0.107047     -0.613216      0.061121     -0.086474     -0.305991      0.036684     -0.001735      0.002478     -0.000372
126461216.875     -0.777183      0.128040     -0.611211      0.077546     -0.777160      0.127593     -0.611391      0.077093     -0.086421     -0.306477      0.037978      0.002023      0.001150      0.002186
126461217.125     -0.773556      0.148494     -0.608952      0.093478     -0.773542      0.148045     -0.609149      0.093021     -0.085623     -0.306963      0.038940     -0.004203      0.001375      0.006863
126461217.375     -0.769399      0.168848     -0.606269      0.109332     -0.769396      0.168396     -0.606479      0.108884     -0.085056     -0.307790      0.040892      0.000513      0.003587      0.002297
126461217.625     -0.764708      0.189083     -0.603173      0.125106     -0.764716      0.188634     -0.603394      0.124669     -0.084257     -0.308903      0.041946     -0.000711     -0.004416      0.002475
126461217.875     -0.759494      0.209186     -0.599653      0.140806     -0.759512      0.208737     -0.599889      0.140369     -0.083917     -0.309994      0.043474     -0.003853      0.005199      0.004800
126461218.125     -0.753753      0.229152     -0.595720      0.156408     -0.753786      0.228696     -0.595967      0.155975     -0.082834     -0.311406      0.044466      0.001038     -0.003200      0.004856
126461218.375     -0.747501      0.248956     -0.591367      0.171896     -0.747543      0.248496     -0.591630      0.171473     -0.082320     -0.312308      0.044866     -0.001933      0.002843      0.004630
126461218.625     -0.740730      0.268584     -0.586610      0.187271     -0.740783      0.268125     -0.586885      0.186857     -0.081431     -0.313298      0.046070     -0.002194     -0.001577      0.002278
126461218.875     -0.733452      0.288019     -0.581448      0.202513     -0.733512      0.287565     -0.581736      0.202113     -0.080505     -0.314319      0.046793     -0.005014      0.000900      0.001082
126461219.125     -0.725666      0.307271     -0.575878      0.217619     -0.725739      0.306813     -0.576180      0.217222     -0.079409     -0.315109      0.047634      0.002667      0.000912      0.008208
126461219.375     -0.717379      0.326299     -0.569916      0.232577     -0.717466      0.325846     -0.570225      0.232186     -0.078108     -0.316115      0.048750     -0.001219      0.006478      0.002343
126461219.625     -0.708601      0.345106     -0.563552      0.247377     -0.708698      0.344657     -0.563873      0.246994     -0.077175     -0.317615      0.049422     -0.003827     -0.006249     -0.001147
126461219.875     -0.699335      0.363676     -0.556799      0.262002     -0.699440      0.363231     -0.557135      0.261625     -0.076146     -0.318636      0.050265      0.002673      0.001137      0.008452
126461220.125     -0.689585      0.381994     -0.549661      0.276452     -0.689703      0.381548     -0.550008      0.276083     -0.075046     -0.319568      0.051033     -0.003664      0.001142      0.002133
126461220.375     -0.679357      0.400046     -0.542144      0.290718     -0.679489      0.399608     -0.542498      0.290352     -0.073769     -0.320593      0.051023     -0.005315      0.003799      0.002239
126461220.625     -0.668668      0.417815     -0.534251      0.304778     -0.668809      0.417385     -0.534616      0.304418     -0.072392     -0.321679      0.052422      0.005033     -0.005258      0.007139
126461220.875     -0.657519      0.435304     -0.525983      0.318624     -0.657672      0.434870     -0.526360      0.318278     -0.071886     -0.322809      0.052848     -0.003566      0.005414      0.004373
126461221.125     -0.645911      0.452488     -0.517356      0.332259     -0.646085      0.452052     -0.517740      0.331916     -0.070625     -0.323979      0.052709      0.001303     -0.003097      0.004465
126461221.375     -0.633866      0.469358     -0.508366      0.345660     -0.634049      0.468927     -0.508764      0.345324     -0.069506     -0.325031      0.053029     -0.007461      0.003384     -0.000195
126461221.625     -0.621375      0.485905     -0.499030      0.358829     -0.621573      0.485478     -0.499436      0.358499     -0.068190     -0.325863      0.052426      0.005733      0.002738      0.007241
